country,country_code,year,week,year_week,rate_14_day,indicator,pps
Cyprus,CY,2022,17,2022-17,40.89730906759662,deaths,94
Cyprus,CY,2022,18,2022-18,35.37064568008356,deaths,94
Cyprus,CY,2022,19,2022-19,24.31731890505745,deaths,94
Cyprus,CY,2022,20,2022-20,25.42265158256006,deaths,94
Cyprus,CY,2022,21,2022-21,17.68532284004178,deaths,94
Cyprus,CY,2022,22,2022-22,15.47465748503656,deaths,94
Cyprus,CY,2022,23,2022-23,15.47465748503656,deaths,94
Cyprus,CY,2022,24,2022-24,8.84266142002089,deaths,94
Cyprus,CY,2022,25,2022-25,11.053326775026113,deaths,94
Cyprus,CY,2022,26,2022-26,12.158659452528726,deaths,94
Cyprus,CY,2022,27,2022-27,14.369324807533948,deaths,94
Cyprus,CY,2022,28,2022-28,24.31731890505745,deaths,94
Cyprus,CY,2022,29,2022-29,30.94931497007312,deaths,94
Cyprus,CY,2022,30,2022-30,30.94931497007312,deaths,94
Cyprus,CY,2022,31,2022-31,21.001320872549616,deaths,94
Cyprus,CY,2022,32,2022-32,18.790655517544398,deaths,94
Cyprus,CY,2022,33,2022-33,28.738649615067896,deaths,94
Cyprus,CY,2022,34,2022-34,28.738649615067896,deaths,94
Cyprus,CY,2022,35,2022-35,13.263992130031337,deaths,94
Cyprus,CY,2022,36,2022-36,5.526663387513056,deaths,94
Cyprus,CY,2022,37,2022-37,12.158659452528726,deaths,94
Cyprus,CY,2022,38,2022-38,11.053326775026113,deaths,94
Cyprus,CY,2022,39,2022-39,5.526663387513056,deaths,94
Cyprus,CY,2022,40,2022-40,11.053326775026113,deaths,94
Cyprus,CY,2022,41,2022-41,15.47465748503656,deaths,94
Cyprus,CY,2022,42,2022-42,11.053326775026113,deaths,94
Cyprus,CY,2022,43,2022-43,11.053326775026113,deaths,94
Cyprus,CY,2022,44,2022-44,15.47465748503656,deaths,94
Cyprus,CY,2022,45,2022-45,18.790655517544398,deaths,94
Cyprus,CY,2022,46,2022-46,23.21198622755484,deaths,94
Cyprus,CY,2022,47,2022-47,23.21198622755484,deaths,94
Cyprus,CY,2022,48,2022-48,23.21198622755484,deaths,94
Cyprus,CY,2022,49,2022-49,16.579990162539172,deaths,94
Cyprus,CY,2022,50,2022-50,7.737328742518279,deaths,94
Cyprus,CY,2022,51,2022-51,9.947994097523502,deaths,94
Cyprus,CY,2022,52,2022-52,7.737328742518279,deaths,94
Cyprus,CY,2023,1,2023-01,671.6001348505866,cases,95
Cyprus,CY,2023,2,2023-02,721.3401053382041,cases,95
Cyprus,CY,2023,3,2023-03,607.1592397521844,cases,95
Cyprus,CY,2023,4,2023-04,439.0381395040373,cases,95
Cyprus,CY,2023,5,2023-05,339.7792650643027,cases,95
Cyprus,CY,2023,6,2023-06,294.23955875119515,cases,95
Cyprus,CY,2023,7,2023-07,319.8832768692557,cases,95
Cyprus,CY,2023,8,2023-08,409.63629028246777,cases,95
Cyprus,CY,2023,9,2023-09,403.9990936272045,cases,95
Cyprus,CY,2023,10,2023-10,333.4788688025378,cases,95
Cyprus,CY,2023,11,2023-11,280.9755666211638,cases,95
Cyprus,CY,2023,12,2023-12,226.5931988880353,cases,95
Cyprus,CY,2023,13,2023-13,216.86627132601237,cases,95
Cyprus,CY,2023,14,2023-14,249.80518511559015,cases,95
Cyprus,CY,2023,15,2023-15,223.498267391028,cases,95
Cyprus,CY,2023,16,2023-16,203.27067939273024,cases,95
Cyprus,CY,2023,17,2023-17,250.68945125759225,cases,95
Cyprus,CY,2023,18,2023-18,259.0899796066121,cases,95
Cyprus,CY,2023,19,2023-19,254.2265158256006,cases,95
Cyprus,CY,2023,20,2023-20,243.61532212157556,cases,95
Cyprus,CY,2023,21,2023-21,204.59707860573337,cases,95
Cyprus,CY,2023,22,2023-22,155.52030772461742,cases,95
Cyprus,CY,2023,23,2023-23,112.52286656976584,cases,95
Cyprus,CY,2023,24,2023-24,89.53194687771152,cases,95
Cyprus,CY,2023,25,2023-25,79.47341951243776,cases,95
Cyprus,CY,2023,26,2023-26,65.65676104365511,cases,95
Cyprus,CY,2023,27,2023-27,77.15222088968227,cases,95
Cyprus,CY,2023,28,2023-28,112.52286656976584,cases,95
Cyprus,CY,2023,29,2023-29,147.56191244659863,cases,95
Cyprus,CY,2023,30,2023-30,184.3694906074356,cases,95
Cyprus,CY,2023,31,2023-31,222.3929347135254,cases,95
Cyprus,CY,2023,32,2023-32,,cases,95
Cyprus,CY,2023,33,2023-33,,cases,95
Cyprus,CY,2023,34,2023-34,239.1939914115651,cases,95
Cyprus,CY,2023,35,2023-35,260.747978622866,cases,95
Cyprus,CY,2023,36,2023-36,252.12638373834565,cases,95
Cyprus,CY,2023,37,2023-37,274.56463709164865,cases,95
Cyprus,CY,2023,38,2023-38,321.4307426177594,cases,95
Cyprus,CY,2023,39,2023-39,343.75846270331215,cases,95
Cyprus,CY,2023,40,2023-40,318.2252778530018,cases,95
Cyprus,CY,2023,41,2023-41,278.54383473065803,cases,95
Cyprus,CY,2023,42,2023-42,,cases,95
Cyprus,CY,2023,43,2023-43,,cases,95
Cyprus,CY,2023,44,2023-44,,cases,95
Cyprus,CY,2023,45,2023-45,,cases,95
Cyprus,CY,2023,46,2023-46,,cases,95
Cyprus,CY,2023,47,2023-47,,cases,95
Cyprus,CY,2023,1,2023-01,7.737328742518279,deaths,95
Cyprus,CY,2023,2,2023-02,14.369324807533948,deaths,95
Cyprus,CY,2023,3,2023-03,19.895988195047003,deaths,95
Cyprus,CY,2023,4,2023-04,18.790655517544398,deaths,95
Cyprus,CY,2023,5,2023-05,8.84266142002089,deaths,95
Cyprus,CY,2023,6,2023-06,4.421330710010445,deaths,95
Cyprus,CY,2023,7,2023-07,7.737328742518279,deaths,95
Cyprus,CY,2023,8,2023-08,8.84266142002089,deaths,95
Cyprus,CY,2023,9,2023-09,4.421330710010445,deaths,95
Cyprus,CY,2023,10,2023-10,0.0,deaths,95
Cyprus,CY,2023,11,2023-11,0.0,deaths,95
Cyprus,CY,2023,12,2023-12,0.0,deaths,95
Cyprus,CY,2023,13,2023-13,0.0,deaths,95
Cyprus,CY,2023,14,2023-14,3.315998032507834,deaths,95
Cyprus,CY,2023,15,2023-15,4.421330710010445,deaths,95
Cyprus,CY,2023,16,2023-16,1.105332677502611,deaths,95
Cyprus,CY,2023,17,2023-17,0.0,deaths,95
Cyprus,CY,2023,18,2023-18,2.2106653550052227,deaths,95
Cyprus,CY,2023,19,2023-19,3.315998032507834,deaths,95
Cyprus,CY,2023,20,2023-20,1.105332677502611,deaths,95
Cyprus,CY,2023,21,2023-21,0.0,deaths,95
Cyprus,CY,2023,22,2023-22,0.0,deaths,95
Cyprus,CY,2023,23,2023-23,0.0,deaths,95
Cyprus,CY,2023,24,2023-24,0.0,deaths,95
Cyprus,CY,2023,25,2023-25,0.0,deaths,95
Cyprus,CY,2023,26,2023-26,0.0,deaths,95
Cyprus,CY,2023,27,2023-27,0.0,deaths,95
Cyprus,CY,2023,28,2023-28,0.0,deaths,95
Cyprus,CY,2023,29,2023-29,0.0,deaths,95
Cyprus,CY,2023,30,2023-30,0.0,deaths,95
Cyprus,CY,2023,31,2023-31,0.0,deaths,95
Cyprus,CY,2023,32,2023-32,,deaths,95
Cyprus,CY,2023,33,2023-33,,deaths,95
Cyprus,CY,2023,34,2023-34,0.0,deaths,95
Cyprus,CY,2023,35,2023-35,0.0,deaths,95
Cyprus,CY,2023,36,2023-36,0.0,deaths,95
Cyprus,CY,2023,37,2023-37,0.0,deaths,95
Cyprus,CY,2023,38,2023-38,0.0,deaths,95
Cyprus,CY,2023,39,2023-39,0.0,deaths,95
Cyprus,CY,2023,40,2023-40,0.0,deaths,95
Cyprus,CY,2023,41,2023-41,0.0,deaths,95
Cyprus,CY,2023,42,2023-42,,deaths,95
Cyprus,CY,2023,43,2023-43,,deaths,95
Cyprus,CY,2023,44,2023-44,,deaths,95
Cyprus,CY,2023,45,2023-45,,deaths,95
Cyprus,CY,2023,46,2023-46,,deaths,95
Cyprus,CY,2023,47,2023-47,,deaths,95
Denmark,DK,2020,1,2020-01,,cases,133
Denmark,DK,2020,2,2020-02,0.3745688202103714,cases,133
Denmark,DK,2020,3,2020-03,0.3405171092821559,cases,133
Denmark,DK,2020,4,2020-04,0.3915946756744792,cases,133
Denmark,DK,2020,5,2020-05,0.4767239529950182,cases,133
Denmark,DK,2020,6,2020-06,0.4256463866026948,cases,133
Denmark,DK,2020,7,2020-07,0.4426722420668026,cases,133
Denmark,DK,2020,8,2020-08,0.4256463866026948,cases,133
Denmark,DK,2020,9,2020-09,0.5448273748514494,cases,133
Denmark,DK,2020,10,2020-10,1.736637257338995,cases,133
Denmark,DK,2020,11,2020-11,15.544606038730416,cases,133
Denmark,DK,2020,12,2020-12,23.58080981778929,cases,133
Denmark,DK,2020,13,2020-13,28.79072158980628,cases,133
Denmark,DK,2020,14,2020-14,56.40665915258912,cases,133
Denmark,DK,2020,15,2020-15,65.14092300567643,cases,133
Denmark,DK,2020,16,2020-16,48.183170963425056,cases,133
Denmark,DK,2020,17,2020-17,42.20709569552322,cases,133
Denmark,DK,2020,18,2020-18,39.00623486827096,cases,133
Denmark,DK,2020,19,2020-19,28.313997636811266,cases,133
Denmark,DK,2020,20,2020-20,19.06895811980073,cases,133
Denmark,DK,2020,21,2020-21,14.386847867171086,cases,133
Denmark,DK,2020,22,2020-22,11.986202246731889,cases,133
Denmark,DK,2020,23,2020-23,9.517453204436256,cases,133
Denmark,DK,2020,24,2020-24,9.040729251441238,cases,133
Denmark,DK,2020,25,2020-25,10.385771833105755,cases,133
Denmark,DK,2020,26,2020-26,9.023703395977131,cases,133
Denmark,DK,2020,27,2020-27,5.601506447691464,cases,133
Denmark,DK,2020,28,2020-28,5.158834205624662,cases,133
Denmark,DK,2020,29,2020-29,7.542453970599753,cases,133
Denmark,DK,2020,30,2020-30,8.853444841336053,cases,133
Denmark,DK,2020,31,2020-31,12.650210609832092,cases,133
Denmark,DK,2020,32,2020-32,23.665939095109835,cases,133
Denmark,DK,2020,33,2020-33,30.680591546322244,cases,133
Denmark,DK,2020,34,2020-34,26.270894981118325,cases,133
Denmark,DK,2020,35,2020-35,20.941802220852587,cases,133
Denmark,DK,2020,36,2020-36,32.3320995263407,cases,133
Denmark,DK,2020,37,2020-37,60.37368347572624,cases,133
Denmark,DK,2020,38,2020-38,92.79091227938748,cases,133
Denmark,DK,2020,39,2020-39,116.59305821821016,cases,133
Denmark,DK,2020,40,2020-40,110.07215557545688,cases,133
Denmark,DK,2020,41,2020-41,94.135954861052,cases,133
Denmark,DK,2020,42,2020-42,100.63983164834116,cases,133
Denmark,DK,2020,43,2020-43,154.4245090594577,cases,133
Denmark,DK,2020,44,2020-44,228.6912905938959,cases,133
Denmark,DK,2020,45,2020-45,255.3878319616169,cases,133
Denmark,DK,2020,46,2020-46,254.8600304422296,cases,133
Denmark,DK,2020,47,2020-47,272.7031269686145,cases,133
Denmark,DK,2020,48,2020-48,294.13867899792626,cases,133
Denmark,DK,2020,49,2020-49,368.5416673760773,cases,133
Denmark,DK,2020,50,2020-50,273.9800661284226,cases,133
Denmark,DK,2020,51,2020-51,316.9533253198307,cases,133
Denmark,DK,2020,52,2020-52,551.7739238808053,cases,133
Denmark,DK,2020,53,2020-53,454.7776253017833,cases,133
Denmark,DK,2020,1,2020-01,,deaths,133
Denmark,DK,2020,2,2020-02,0.0,deaths,133
Denmark,DK,2020,3,2020-03,0.0,deaths,133
Denmark,DK,2020,4,2020-04,0.0,deaths,133
Denmark,DK,2020,5,2020-05,0.0,deaths,133
Denmark,DK,2020,6,2020-06,0.0,deaths,133
Denmark,DK,2020,7,2020-07,0.0,deaths,133
Denmark,DK,2020,8,2020-08,0.0,deaths,133
Denmark,DK,2020,9,2020-09,0.0,deaths,133
Denmark,DK,2020,10,2020-10,0.3405171092821559,deaths,133
Denmark,DK,2020,11,2020-11,3.915946756744793,deaths,133
Denmark,DK,2020,12,2020-12,16.51507980018456,deaths,133
Denmark,DK,2020,13,2020-13,32.00860827252265,deaths,133
Denmark,DK,2020,14,2020-14,40.01076034065331,deaths,133
Denmark,DK,2020,15,2020-15,31.32757405395834,deaths,133
Denmark,DK,2020,16,2020-16,20.260768002288277,deaths,133
Denmark,DK,2020,17,2020-17,20.941802220852587,deaths,133
Denmark,DK,2020,18,2020-18,16.344821245543482,deaths,133
Denmark,DK,2020,19,2020-19,8.002152068130663,deaths,133
Denmark,DK,2020,20,2020-20,4.4267224206680265,deaths,133
Denmark,DK,2020,21,2020-21,4.086205311385871,deaths,133
Denmark,DK,2020,22,2020-22,4.086205311385871,deaths,133
Denmark,DK,2020,23,2020-23,2.0431026556929357,deaths,133
Denmark,DK,2020,24,2020-24,1.3620684371286236,deaths,133
Denmark,DK,2020,25,2020-25,1.7025855464107793,deaths,133
Denmark,DK,2020,26,2020-26,0.8512927732053897,deaths,133
Denmark,DK,2020,27,2020-27,0.6810342185643118,deaths,133
Denmark,DK,2020,28,2020-28,1.0215513278464676,deaths,133
Denmark,DK,2020,29,2020-29,0.6810342185643118,deaths,133
Denmark,DK,2020,30,2020-30,0.8512927732053897,deaths,133
Denmark,DK,2020,31,2020-31,1.1918098824875456,deaths,133
Denmark,DK,2020,32,2020-32,0.6810342185643118,deaths,133
Denmark,DK,2020,33,2020-33,0.6810342185643118,deaths,133
Denmark,DK,2020,34,2020-34,1.1918098824875456,deaths,133
Denmark,DK,2020,35,2020-35,0.6810342185643118,deaths,133
Denmark,DK,2020,36,2020-36,0.6810342185643118,deaths,133
Denmark,DK,2020,37,2020-37,3.4051710928215586,deaths,133
Denmark,DK,2020,38,2020-38,4.596980975309104,deaths,133
Denmark,DK,2020,39,2020-39,3.7456882021037146,deaths,133
Denmark,DK,2020,40,2020-40,3.5754296474626366,deaths,133
Denmark,DK,2020,41,2020-41,4.596980975309104,deaths,133
Denmark,DK,2020,42,2020-42,6.129307967078806,deaths,133
Denmark,DK,2020,43,2020-43,6.810342185643117,deaths,133
Denmark,DK,2020,44,2020-44,8.002152068130663,deaths,133
Denmark,DK,2020,45,2020-45,9.534479059900365,deaths,133
Denmark,DK,2020,46,2020-46,10.896547497028989,deaths,133
Denmark,DK,2020,47,2020-47,14.812494253773782,deaths,133
Denmark,DK,2020,48,2020-48,18.387923901236416,deaths,133
Denmark,DK,2020,49,2020-49,21.793094994057977,deaths,133
Denmark,DK,2020,50,2020-50,12.428874488798687,deaths,133
Denmark,DK,2020,51,2020-51,0.0,deaths,133
Denmark,DK,2020,52,2020-52,0.0,deaths,133
Denmark,DK,2020,53,2020-53,0.0,deaths,133
Denmark,DK,2021,1,2021-01,358.223998964828,cases,135
Denmark,DK,2021,2,2021-02,315.59125688270206,cases,135
Denmark,DK,2021,3,2021-03,214.1341841720837,cases,135
Denmark,DK,2021,4,2021-04,147.49498588556582,cases,135
Denmark,DK,2021,5,2021-05,108.69306128286416,cases,135
Denmark,DK,2021,6,2021-06,100.53767651555653,cases,135
Denmark,DK,2021,7,2021-07,108.5909061500795,cases,135
Denmark,DK,2021,8,2021-08,128.6643897422626,cases,135
Denmark,DK,2021,9,2021-09,139.49283381743516,cases,135
Denmark,DK,2021,10,2021-10,151.73442389612867,cases,135
Denmark,DK,2021,11,2021-11,167.78980559878232,cases,135
Denmark,DK,2021,12,2021-12,175.57062154587956,cases,135
Denmark,DK,2021,13,2021-13,162.47773869398068,cases,135
Denmark,DK,2021,14,2021-14,118.95965212772116,cases,135
Denmark,DK,2021,15,2021-15,129.9753806129989,cases,135
Denmark,DK,2021,16,2021-16,168.8283827820929,cases,135
Denmark,DK,2021,17,2021-17,138.0286102475219,cases,135
Denmark,DK,2021,18,2021-18,166.002090775051,cases,135
Denmark,DK,2021,19,2021-19,233.91822822137695,cases,135
Denmark,DK,2021,20,2021-20,240.49020843052256,cases,135
Denmark,DK,2021,21,2021-21,231.551634311866,cases,135
Denmark,DK,2021,22,2021-22,210.7800906456545,cases,135
Denmark,DK,2021,23,2021-23,144.53248703481106,cases,135
Denmark,DK,2021,24,2021-24,76.30988419013113,cases,135
Denmark,DK,2021,25,2021-25,50.78812684943355,cases,135
Denmark,DK,2021,26,2021-26,68.18855113375172,cases,135
Denmark,DK,2021,27,2021-27,124.32279659891512,cases,135
Denmark,DK,2021,28,2021-28,194.8438899312496,cases,135
Denmark,DK,2021,29,2021-29,206.3874199359147,cases,135
Denmark,DK,2021,30,2021-30,196.7337598877656,cases,135
Denmark,DK,2021,31,2021-31,214.79819253518397,cases,135
Denmark,DK,2021,32,2021-32,225.235041934682,cases,135
Denmark,DK,2021,33,2021-33,213.57233094176817,cases,135
Denmark,DK,2021,34,2021-34,186.72255687487015,cases,135
Denmark,DK,2021,35,2021-35,140.10576461414303,cases,135
Denmark,DK,2021,36,2021-36,104.8111662370476,cases,135
Denmark,DK,2021,37,2021-37,92.12690391628728,cases,135
Denmark,DK,2021,38,2021-38,80.49824463430166,cases,135
Denmark,DK,2021,39,2021-39,94.90211835693684,cases,135
Denmark,DK,2021,40,2021-40,121.2411167599116,cases,135
Denmark,DK,2021,41,2021-41,155.24175012173487,cases,135
Denmark,DK,2021,42,2021-42,233.3563749910614,cases,135
Denmark,DK,2021,43,2021-43,350.0515883420562,cases,135
Denmark,DK,2021,44,2021-44,474.78300547211,cases,135
Denmark,DK,2021,45,2021-45,659.0538391601486,cases,135
Denmark,DK,2021,46,2021-46,865.3050522523504,cases,135
Denmark,DK,2021,47,2021-47,902.4895205859618,cases,135
Denmark,DK,2021,48,2021-48,1004.2019811285418,cases,135
Denmark,DK,2021,49,2021-49,1286.1331217587028,cases,135
Denmark,DK,2021,50,2021-50,1975.612164633212,cases,135
Denmark,DK,2021,51,2021-51,2571.9597781190514,cases,135
Denmark,DK,2021,52,2021-52,3362.436195606648,cases,135
Denmark,DK,2021,1,2021-01,0.0,deaths,135
Denmark,DK,2021,2,2021-02,0.0,deaths,135
Denmark,DK,2021,3,2021-03,0.0,deaths,135
Denmark,DK,2021,4,2021-04,0.0,deaths,135
Denmark,DK,2021,5,2021-05,0.0,deaths,135
Denmark,DK,2021,6,2021-06,0.0,deaths,135
Denmark,DK,2021,7,2021-07,0.0,deaths,135
Denmark,DK,2021,8,2021-08,0.0,deaths,135
Denmark,DK,2021,9,2021-09,0.0,deaths,135
Denmark,DK,2021,10,2021-10,0.0,deaths,135
Denmark,DK,2021,11,2021-11,0.0,deaths,135
Denmark,DK,2021,12,2021-12,0.0,deaths,135
Denmark,DK,2021,13,2021-13,0.0,deaths,135
Denmark,DK,2021,14,2021-14,0.0,deaths,135
Denmark,DK,2021,15,2021-15,0.0,deaths,135
Denmark,DK,2021,16,2021-16,0.0,deaths,135
Denmark,DK,2021,17,2021-17,0.0,deaths,135
Denmark,DK,2021,18,2021-18,0.0,deaths,135
Denmark,DK,2021,19,2021-19,0.0,deaths,135
Denmark,DK,2021,20,2021-20,0.0,deaths,135
Denmark,DK,2021,21,2021-21,0.0,deaths,135
Denmark,DK,2021,22,2021-22,0.0,deaths,135
Denmark,DK,2021,23,2021-23,0.0,deaths,135
Denmark,DK,2021,24,2021-24,0.0,deaths,135
Denmark,DK,2021,25,2021-25,0.0,deaths,135
Denmark,DK,2021,26,2021-26,0.0,deaths,135
Denmark,DK,2021,27,2021-27,0.0,deaths,135
Denmark,DK,2021,28,2021-28,0.0,deaths,135
Denmark,DK,2021,29,2021-29,0.0,deaths,135
Denmark,DK,2021,30,2021-30,0.0,deaths,135
Denmark,DK,2021,31,2021-31,0.0,deaths,135
Denmark,DK,2021,32,2021-32,0.0,deaths,135
Denmark,DK,2021,33,2021-33,0.0,deaths,135
Denmark,DK,2021,34,2021-34,0.0,deaths,135
Denmark,DK,2021,35,2021-35,0.0,deaths,135
Denmark,DK,2021,36,2021-36,0.0,deaths,135
Denmark,DK,2021,37,2021-37,0.3405171092821559,deaths,135
Denmark,DK,2021,38,2021-38,0.3405171092821559,deaths,135
Denmark,DK,2021,39,2021-39,0.0,deaths,135
Denmark,DK,2021,40,2021-40,0.0,deaths,135
Denmark,DK,2021,41,2021-41,0.0,deaths,135
Denmark,DK,2021,42,2021-42,0.0,deaths,135
Denmark,DK,2021,43,2021-43,0.8512927732053897,deaths,135
Denmark,DK,2021,44,2021-44,1.3620684371286236,deaths,135
Denmark,DK,2021,45,2021-45,0.5107756639232338,deaths,135
Denmark,DK,2021,46,2021-46,0.3405171092821559,deaths,135
Denmark,DK,2021,47,2021-47,0.8512927732053897,deaths,135
Denmark,DK,2021,48,2021-48,1.7025855464107793,deaths,135
Denmark,DK,2021,49,2021-49,1.3620684371286236,deaths,135
Denmark,DK,2021,50,2021-50,0.3405171092821559,deaths,135
Denmark,DK,2021,51,2021-51,0.1702585546410779,deaths,135
Denmark,DK,2021,52,2021-52,0.0,deaths,135
Denmark,DK,2022,1,2022-01,4247.865809017574,cases,136
Denmark,DK,2022,2,2022-02,5135.2874475178005,cases,136
Denmark,DK,2022,3,2022-03,7520.252255074556,cases,136
Denmark,DK,2022,4,2022-04,9368.783434523668,cases,136
Denmark,DK,2022,5,2022-05,7793.44913185163,cases,136
Denmark,DK,2022,6,2022-06,8065.266914336111,cases,136
Denmark,DK,2022,7,2022-07,8913.869602378172,cases,136
Denmark,DK,2022,8,2022-08,6289.623422128845,cases,136
Denmark,DK,2022,9,2022-09,4225.527886648665,cases,136
Denmark,DK,2022,10,2022-10,3077.951176656871,cases,136
Denmark,DK,2022,11,2022-11,2118.748531519966,cases,136
Denmark,DK,2022,12,2022-12,1394.7580796197103,cases,136
Denmark,DK,2022,13,2022-13,942.619461914864,cases,136
Denmark,DK,2022,14,2022-14,657.4023311801301,cases,136
Denmark,DK,2022,15,2022-15,492.3366624556051,cases,136
Denmark,DK,2022,16,2022-16,380.970541864876,cases,136
Denmark,DK,2022,17,2022-17,286.91971628114453,cases,136
Denmark,DK,2022,18,2022-18,203.54410207340868,cases,136
Denmark,DK,2022,19,2022-19,168.21545198538502,cases,136
Denmark,DK,2022,20,2022-20,141.39972962941522,cases,136
Denmark,DK,2022,21,2022-21,117.88702323348237,cases,136
Denmark,DK,2022,22,2022-22,111.6385342781548,cases,136
Denmark,DK,2022,23,2022-23,146.66071896782455,cases,136
Denmark,DK,2022,24,2022-24,209.1796602320284,cases,136
Denmark,DK,2022,25,2022-25,271.2218775432372,cases,136
Denmark,DK,2022,26,2022-26,333.3832758426948,cases,136
Denmark,DK,2022,27,2022-27,393.9782954394544,cases,136
Denmark,DK,2022,28,2022-28,415.43087332423016,cases,136
Denmark,DK,2022,29,2022-29,380.0681715252783,cases,136
Denmark,DK,2022,30,2022-30,532.1601383861532,cases,136
Denmark,DK,2022,31,2022-31,746.2772967027728,cases,136
Denmark,DK,2022,32,2022-32,583.2206789230125,cases,136
Denmark,DK,2022,33,2022-33,301.15333144913865,cases,136
Denmark,DK,2022,34,2022-34,185.3604884377416,cases,136
Denmark,DK,2022,35,2022-35,140.63356613353037,cases,136
Denmark,DK,2022,36,2022-36,184.3559629653592,cases,136
Denmark,DK,2022,37,2022-37,167.72170217692587,cases,136
Denmark,DK,2022,38,2022-38,120.16848786567282,cases,136
Denmark,DK,2022,39,2022-39,179.87816297829883,cases,136
Denmark,DK,2022,40,2022-40,221.18288833422437,cases,136
Denmark,DK,2022,41,2022-41,269.6384729850751,cases,136
Denmark,DK,2022,42,2022-42,283.3102349227537,cases,136
Denmark,DK,2022,43,2022-43,232.24969438589443,cases,136
Denmark,DK,2022,44,2022-44,174.02126869864577,cases,136
Denmark,DK,2022,45,2022-45,143.97063380449552,cases,136
Denmark,DK,2022,46,2022-46,136.938955497819,cases,136
Denmark,DK,2022,47,2022-47,141.8253760160179,cases,136
Denmark,DK,2022,48,2022-48,201.29668915214648,cases,136
Denmark,DK,2022,49,2022-49,270.2343779263189,cases,136
Denmark,DK,2022,50,2022-50,266.4886897242152,cases,136
Denmark,DK,2022,51,2022-51,278.69622809198046,cases,136
Denmark,DK,2022,52,2022-52,274.1332988275996,cases,136
Denmark,DK,2022,1,2022-01,0.0,deaths,136
Denmark,DK,2022,2,2022-02,0.0,deaths,136
Denmark,DK,2022,3,2022-03,0.0,deaths,136
Denmark,DK,2022,4,2022-04,0.0,deaths,136
Denmark,DK,2022,5,2022-05,0.0,deaths,136
Denmark,DK,2022,6,2022-06,0.0,deaths,136
Denmark,DK,2022,7,2022-07,0.0,deaths,136
Denmark,DK,2022,8,2022-08,0.0,deaths,136
Denmark,DK,2022,9,2022-09,0.0,deaths,136
Denmark,DK,2022,10,2022-10,0.0,deaths,136
Denmark,DK,2022,11,2022-11,0.0,deaths,136
Denmark,DK,2022,12,2022-12,0.0,deaths,136
Denmark,DK,2022,13,2022-13,0.0,deaths,136
Denmark,DK,2022,14,2022-14,0.0,deaths,136
Denmark,DK,2022,15,2022-15,0.0,deaths,136
Denmark,DK,2022,16,2022-16,0.0,deaths,136
Denmark,DK,2022,17,2022-17,0.0,deaths,136
Denmark,DK,2022,18,2022-18,0.0,deaths,136
Denmark,DK,2022,19,2022-19,0.0,deaths,136
Denmark,DK,2022,20,2022-20,0.0,deaths,136
Denmark,DK,2022,21,2022-21,0.0,deaths,136
Denmark,DK,2022,22,2022-22,0.0,deaths,136
Denmark,DK,2022,23,2022-23,0.0,deaths,136
Denmark,DK,2022,24,2022-24,0.0,deaths,136
Denmark,DK,2022,25,2022-25,0.0,deaths,136
Denmark,DK,2022,26,2022-26,0.0,deaths,136
Denmark,DK,2022,27,2022-27,0.0,deaths,136
Denmark,DK,2022,28,2022-28,0.0,deaths,136
Denmark,DK,2022,29,2022-29,0.0,deaths,136
Denmark,DK,2022,30,2022-30,0.0,deaths,136
Denmark,DK,2022,31,2022-31,0.0,deaths,136
Denmark,DK,2022,32,2022-32,0.0,deaths,136
Denmark,DK,2022,33,2022-33,0.0,deaths,136
Denmark,DK,2022,34,2022-34,0.0,deaths,136
Denmark,DK,2022,35,2022-35,0.0,deaths,136
Denmark,DK,2022,36,2022-36,0.0,deaths,136
Denmark,DK,2022,37,2022-37,0.0,deaths,136
Denmark,DK,2022,38,2022-38,0.0,deaths,136
Denmark,DK,2022,39,2022-39,0.0,deaths,136
Denmark,DK,2022,40,2022-40,0.0,deaths,136
